publisher,product_url,Title,id_animeclick,N_volume,product_id,n_reprint,price_full,price_actual,release_date,release_date_giorno,release_date_mese,release_date_anno,author,Disegnatore,pages,size,contents,binding,colors,isbn,genere,description,img_file,details_volume
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstws030-it-star-wars-star-wars-n-30.html,Star Wars,starwars,30,mstws030,,3.2,3.04,07/12/2017,7,12,2017,"Jason Aaron, Salvador Larroca, Angel Unzueta, Charles Soule",,56,17x26,"Star Wars #30, Poe Dameron #7",Spillato,Colori,,fantascienza,Una battaglia dal passato di Yoda ha ripercussioni nel presente di Luke. Il Potere della pietra contro la Forza per un duello all’ultimo sangue! In più la storia segreta del Primo Ordine raccontata da una giornalista amica di Poe Dameron. Un numero con paginazione extra!,img_mstws030,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstwc019isbn-it-star-wars-collection-star-war-star-wars-collection-star.html,Star Wars,starwars,4,mstwc019isbn,,14.0,13.3,07/12/2017,7,12,2017,"Jason Aaron, Jorge Molina",,144,17x26,Star Wars #20/25,Cartonato,Colori,9788891233882.0,fantascienza,"Per portare a termine un audace piano, l’Alleanza Ribelle si deve impossessare dello Star Destroyer Imperiale Harbinger e forzare un blocco di navi che stringono nella loro morsa un pianeta con simpatie ribelli. Luke Skywalker, Han Solo e Leia Organa sono pronti a tutto per questa rischiosa missione, ma Darth Vader ha mandato un gruppo di assaltatori d'élite per fermarli!",img_mstwc019isbn,L'ultimo volo della Harbinger
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtraf004isbn-it-transformers-transformers-n-4.html,Transformers,transformers,4,mtraf004isbn,,8.9,8.46,30/11/2017,30,11,2017,"Nick Roche, John Barber, James Roberts, Alex Milne, AA.VV.",,96,17x26,"Transformers: More Than Meets the Eye #7-8, Transformers: Robots in Disguise #6-7",Brossurato,Colori,9788891234735.0,fantascienza,"Il ritorno di un carismatico protagonista della saga! Nuovi misteri sulla Luce Perduta! Altre cospirazioni su Cybertron! Nel più intrigante sviluppo della saga finora, continuano le avventure dei Transformers sulle due serie di Robots in Disguise e More Than Meets the Eye... e la situazione si fa ancora più complicata!",img_mtraf004isbn,interferenze
Panini Comics,https://comics.panini.it/store/pub_ita_it/mgtsw006isbn-it-i-grandi-tesori-star-wars-grandi-tesori-panini-comics-st.html,Star Wars: La vendetta dei Sith,starwarslavendettadeisith,,mgtsw006isbn,,22.0,20.9,30/11/2017,30,11,2017,"Miles Lane, Douglas Wheatley",,104,25.5x35.5,Star Wars: Revenge of the Sith #1/4,Cartonato con sovraccoperta,Colori,9788891230188.0,fantascienza,"Le Guerre dei cloni impazzano e quando lo spaventoso Generale Grievous si fa strada nella capitale della Repubblica e rapisce il Cancelliere Palpatine, Obi-Wan Kenobi e Anakin Skywalker sono incaricati della disperata missione di salvataggio e il fato di un giovane Jedi sarà per sempre segnato! Duelli con la spada laser, battaglie stellari ed eserciti che si fronteggiano in un racconto di sacrificio, tradimento e perdita.",img_mgtsw006isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpada028-it-dart-fener-1-darth-vader-28-darth-maul-e-doctor-aphra.html,Darth Vader,darthvader,28,mpada028,,3.2,3.04,23/11/2017,23,11,2017,"Luke Ross, Kev Walker, Kieron Gillen, Cullen Bunn",,48,17x26,"Darth Maul #5, Doctor Aphra #5",Spillato,Colori,,fantascienza,"Il momento che stavamo tutti aspettando: il duello fra Darth Maul e il Padawan Jedi Eldra Kaitis. La conclusione di questa emozionante miniserie! E poi Aphra ha davvero trovato un antico sito Jedi, ma gli Imperiali sono sulle sue tracce. Ultimo numero con questa formula, il prossimo mese ritorna Darth Vader!",img_mpada028,Darth Maul e Doctor Aphra 5
Panini Comics,https://comics.panini.it/store/pub_ita_it/mswsp003-it-star-wars-preludio-star-wars-rogue-one-movie-adaptation.html,Verso Star Wars: gli ultimi jedi – Capitano Phasma,versostarwarsgliultimijedicapitanophasma,1,mswsp003,,3.2,3.04,16/11/2017,16,11,2017,"Marco Checchetto, Kelly Thompson",,48,17x26,Star Wars: Captain Phasma #1-2,Brossurato,Colori,,fantascienza,"In concomitanza con l’uscita di Star Wars: Gli ultimi Jedi, eccoci tornare nei momenti conclusivi de Il risveglio della Forza, a scoprire il fato del Capitano Phasma del Primo Ordine dopo la distruzione della Base Starkiller. Catturata dalla Resistenza e gettata in un compattatore di rifiuti, seguiremo questa guerriera dall’armatura cromata dal luogo della più grande sconfitta del Primo Ordine fino all’inizio del nuovo capitolo di Star Wars!",img_mswsp003,
Panini Comics,https://comics.panini.it/store/pub_ita_it/movew001isbn-it-overwatch-overwatch-anthology-vol-1-libro-isbn.html,Overwatch – Anthology,overwatchanthology,1,movew001isbn,,14.0,13.3,09/11/2017,9,11,2017,AA. VV.,,144,17x26,Overwatch #1/12,Cartonato,Colori,9788891233400.0,fantascienza,"Li avete scelti e usati per ore, ma conoscete veramente gli eroi protagonisti di Overwatch? Se volete scoprire segreti e curiosità su Ana, Tracer, McCree e molti altri ancora, ecco un volume speciale contenente dodici storie create da Blizzard Entertainment per tutti quelli che amano Overwatch ma anche per quelli che ancora non lo conoscono! Che aggiungere se non… benvenuti al Tempio di Anubi!",img_movew001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstwc011isbn-it-star-wars-collection-star-war-wars-collection-obi-wan.html,Star Wars: Obi-Wan & Anakin,starwarsobiwananakin,,mstwc011isbn,,12.0,11.4,09/11/2017,9,11,2017,"Marco Checchetto, Charles Soule",,112,17x26,Star Wars: Obi-Wan & Anakin #1/5,Cartonato,Colori,9788891233370.0,fantascienza,"Prima che si affrontassero sulla Morte Nera come Darth Vader e Ben Kenobi, Anakin e Obi-Wan erano due dei migliori Jedi che l’Ordine avesse mai avuto. Raggiunti da un misterioso messaggio d’aiuto eccoli quindi partire alla volta di un pianeta remoto dove, però, gli abitanti non sono così amichevoli… Disegni di Marco Checchetto.",img_mstwc011isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstws029-it-star-wars-star-wars-n-29.html,Star Wars,starwars,29,mstws029,,2.9,2.76,09/11/2017,9,11,2017,"Jason Aaron, Phil Noto, Salvador Larroca, Charles Soule",,48,17x26,"Star Wars #29, Poe Dameron #6",Spillato,Colori,,fantascienza,"Nelle profondità del pianeta dove era stato guidato dalla Forza, il Maestro Yoda deve affrontare un problema. Un grosso problema. La Squadriglia Nera è circondata da letali detenuti e la loro unica speranza è… BB-8?!?",img_mstws029,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mswae003isbn-it-star-wars-6-artist-edition-b-w-star-wars-la-citta-urlant.html,"Star Wars: La Cittadella Urlante
Marco Checchetto Artist Edition",starwarslacittadellaurlantemarcochecchettoartistedition,,mswae003isbn,,12.0,11.4,09/11/2017,9,11,2017,"Marco Checchetto, Kieron Gillen",,48,20.3x31.5,"Star Wars: The Screaming Citadel, contenuti extra",Cartonato,Bianco e nero e colori,9788891233431.0,fantascienza,"È l’artista più rappresentativo delle nuove serie Star Wars realizzate dalla Marvel. Marco Checchetto dopo aver realizzato le miniserie L’Impero a pezzi, Obi-Wan e Anakin e Capitan Phasma, è pronto a firmare il nuovo crossover dell’universo di Star Wars: La cittadella urlante. Per festeggiare la presenza di Marco a Lucca Comics nello stand Panini, ecco in anticipo sui tempi, il primo capitolo del crossover che unisce le vicende di Luke Skywalker, Ian Solo e Leia Organa con quelle della Dottoressa Aphra. Una cover esclusiva! La potenza delle matite in bianco e nero, un’intervista ed extra assortiti per un prodotto da collezione!",img_mswae003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mecli001isbn-it-eclipse-100-panini-comics-eclipse-vo-1-libro-isbn.html,Eclipse,eclipse,1,mecli001isbn,,17.0,16.15,02/11/2017,2,11,2017,"Zack Kaplan, Giovanni Timpano",,176,17x26,Eclipse #1/8,Cartonato,Colori,9788891233332.0,fantascienza,"In un futuro non troppo lontano il principale nemico dell’umanità sarà la luce del sole, letale per chiunque entri in contatto con essa. La comparsa di un assassino che se ne serve come arma per uccidere le sue vittime darà il via a un’indagine destinata a svelare segreti indicibili. Inizia così la serie di fantascienza dell’anno, un vero e proprio fenomeno editoriale negli USA, firmata dallo sceneggiatore televisivo Zack Kaplan e dal disegnatore italiano Giovanni Timpano.",img_mecli001isbn,Luce Mortale
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstwa064isbn-it-100-cc-star-wars-omnibus-star-wars-vol-5.html,Star Wars Omnibus,starwarsomnibus,5,mstwa064isbn,,49.0,46.55,02/11/2017,2,11,2017,"Tom Palmer, Bob McLeod, AA.VV.",,552,18.3x27.7,Star Wars (1977) #86/107,Cartonato con sovraccoperta,Colori,9788891229991.0,fantascienza,"Il volume conclusivo della raccolta della serie classica Marvel anni Ottanta, la più longeva testata a fumetti di Star Wars! Luke Skywalker, Ian Solo, la Principessa Leila, Ciube, Lando e i droidi hanno liberato la galassia dopo Il ritorno dello Jedi. Ma anche senza l’Imperatore e Dart Fener, la Nuova Repubblica scopre che ci sono ancora problemi da affrontare e battaglie da vincere!",img_mstwa064isbn,Attacco Improvviso
Panini Comics,https://comics.panini.it/store/pub_ita_it/mlett004isbn-it-letter-44-letter-44-n-4.html,Letter 44,letter44,4,mlett004isbn,,16.0,15.2,02/11/2017,2,11,2017,"Albert Jiménez Alburquerque, Charles Soule",,160,17x26,Letter 44 #22/27,Cartonato,Colori,9788891233363.0,fantascienza,"Il mondo è allo sfascio per la rivelazione dell’esistenza di alieni nel nostro sistema solare, e il ritorno sulla terra del maggiore Drumm dallo spazio porta altre notizie apocalittiche: solo 666 persone sopravvivranno alla distruzione della Terra e tocca a Stephen Blades, presidente degli USA, scegliere gli eletti!",img_mlett004isbn,Salvatori
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpada027-it-dart-fener-1-darth-vader-27-darth-maul-e-doctor-aphra.html,Darth Vader,darthvader,27,mpada027,,2.9,2.76,26/10/2017,26,10,2017,"Luke Ross, Kev Walker, Kieron Gillen, Cullen Bunn",,48,17x26,"Darth Maul #4, Doctor Aphra #4",Spillato,Colori,,fantascienza,"Darth Maul ha catturato il Padawan Jedi, ma ora lui e i suoi cacciatori di taglie sono le prede di una battuta di caccia che ha in palio un premio per cui vale la pena morire. Mentre il viaggio di Aphra continua in cerca di un’arma dalla potenza inimmaginabile!",img_mpada027,Darth Maul e Doctor Aphra 4
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstwa063isbn-it-100-cc-star-wars-100-cc-star-wars-kotor-8.html,Star Wars Knight of the Old Republic,starwarsknightoftheoldrepublic,8,mstwa063isbn,,12.0,11.4,19/10/2017,19,10,2017,"John Jackson Miller, Brian Ching",,96,17x26,Star Wars: Knights of the Old Republic #47/50,Brossurato,Colori,9788891230300.0,fantascienza,"L’ex Padawan Zayne e il suo compare Gryph stanno per scoprire la verità sulla loro amica, l’indomabile Jarael, e Rohlan, lo strano Mandaloriano disertore. Un’amara verità che seppellirà le bugie che hanno riunito i quattro fin da quando Zayne era stato incastrato per un omicidio che non aveva commesso. Il penultimo volume di un’appassionante saga.",img_mstwa063isbn,Demone
Panini Comics,https://comics.panini.it/store/pub_ita_it/mmilw011isbn-it-millarworld-millarworld-collection-reborn-libro-isbn.html,Reborn,reborn,,mmilw011isbn,,17.0,16.15,19/10/2017,19,10,2017,"Mark Millar, Jonathan Glapion, Greg Capullo",,176,17x26,Reborn #1/6,Cartonato,Colori,9788891232687.0,fantascienza,"Arriva Reborn, la serie dei “fan favourite” Millar e Capullo, uno dei successi della scorsa stagione. Dove si va quando si muore? Non ci sono paradiso o inferno… ma solo un altro posto. Un posto dove si deve combattere per sopravvivere. Un posto in cui ti aspettano le persone del tuo passato… e non solo quelle buone.",img_mmilw011isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/meawe006isbn-it-east-of-west-east-of-west-n-6.html,East Of West,eastofwest,6,meawe006isbn,,14.0,13.3,19/10/2017,19,10,2017,"Jonathan Hickman, Nick Dragotta",,136,17x26,East of West #25/29,Brossurato,Colori,9788891230294.0,fantascienza,"Arriva la conclusione del secondo anno dell’Apocalisse nella serie di Hickman e Dragotta! La Fine dei Tempi è ormai alle porte e tutto sembra implodere: il serpente si mangia la coda e i giovani non hanno pietà dei vecchi. L’azione si fa più frenetica e, se alcuni amati personaggi ci lasciano, ne arrivano di nuovi.",img_meawe006isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstws028-it-star-wars-star-wars-n-28.html,Star Wars,starwars,28,mstws028,,2.9,2.76,12/10/2017,12,10,2017,"Jason Aaron, Phil Noto, Salvador Larroca, Charles Soule",,48,17x26,"Star Wars #28, Poe Dameron #5",Spillato,Colori,,fantascienza,"Il Maestro Yoda è stato catturato e ora si ritrova prigioniero dentro le caverne del pianeta. E per liberarsi, il maestro dovrà diventare di nuovo studente! La Squadriglia Nera è stata rinchiusa in una prigione e Poe dovrà salvare i suoi e liberare Grakkus the Hutt.",img_mstws028,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtraf003isbn-it-transformers-transformers-n-3.html,Transformers,transformers,3,mtraf003isbn,,8.9,8.46,05/10/2017,5,10,2017,"Nick Roche, John Barber, James Roberts, Alex Milne",,96,17x26,"Transformers: More Than Meets the Eye #6, Transformers: Robots in Disguise #3/5",Brossurato,Colori,9788891233318.0,fantascienza,"Su Cybertron, il governo di Bumblebee scricchiola sotto il peso dello scontento delle diverse fazioni e delle cospirazioni dietro le quinte. E il ruolo dello sgusciante Prowl diventa cruciale… e sempre più difficile da capire! Nel frattempo la squadra di Rodimus continua la ricerca dei Cavalieri di Cybertron… e a mettersi nei guai!",img_mtraf003isbn,L'unione fa la forza
Panini Comics,https://comics.panini.it/store/pub_ita_it/mpada026-it-dart-fener-1-darth-vader-26-darth-maul-e-doctor-aphra.html,Darth Vader,darthvader,26,mpada026,,2.9,2.76,28/09/2017,28,9,2017,"Luke Ross, Kev Walker, Kieron Gillen, Cullen Bunn",,48,17x26,"Darth Maul #3, Doctor Aphra #3",Spillato,Colori,,fantascienza,Un malvagio sindacato del crimine sta mettendo all’asta un Padawan… che Darth Maul vuole per sé! Continua la ricerca dell’Ordu Aspectu per la Dottoressa Aphra. Peccato che l’abbia portata nell’ultimo posto dove vorrebbe essere: vicino agli Imperiali.,img_mpada026,Darth Maul e Doctor Aphra
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstwc010isbn-it-star-wars-collection-star-war-star-wars-marvel-hc-4.html,Star Wars – Chewbacca,starwarschewbacca,,mstwc010isbn,,12.0,11.4,28/09/2017,28,9,2017,"Phil Noto, Gerry Duggan",,112,17x26,Star Wars: Chewbacca #1/5,Cartonato,Colori,9788891230249.0,fantascienza,"È un leggendario guerriero Wookiee. È a fianco di Han Solo a bordo del Millennium Falcon. È un eroe dell’Alleanza Ribelle. È Ciube! Dopo la Battaglia di Yavin, Chewbacca fa un atterraggio d’emergenza su un pianeta occupato dall’Impero. Qui un popolo sta combattendo per la sopravvivenza, e una ragazzina ribelle ha un disperato bisogno di lui!",img_mstwc010isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mwarh001isbn-it-warhammer-40k-warhammer-40k-vol-1-libro-isbn.html,Warhammer 40.000,warhammer40000,1,mwarh001isbn,,13.0,12.35,21/09/2017,21,9,2017,"George Mann, Tazio Bettin, Enrica Angiolini",,112,17x26,"Warhammer 40,000: Will of Iron #0/4",Brossurato,Colori,9788891230621.0,fantascienza,"Un volume a fumetti che ci porterà nell’universo di Warhammer 40,000, il famosissimo gioco di Games Workshop. Le tempeste warp che per diecimila anni avevano reso inaccessibile l’ammasso stellare di Calaphrax, sono ora scomparsi rivelando orrori e oscuri segreti. Scoprirli e affrontarli sarà compito del capitolo degli Angeli Oscuri guidati dal Cappellano Interrogatore Altheous! Per il Leone, per l’Imperatore!",img_mwarh001isbn,Volontà di ferro
Panini Comics,https://comics.panini.it/store/pub_ita_it/mgtsw005isbn-it-i-grandi-tesori-star-wars-l-attacco-dei-cloni.html,Star Wars: L'Attacco dei Cloni,starwarslattaccodeicloni,,mgtsw005isbn,,24.0,22.8,21/09/2017,21,9,2017,"Jan Duursema, Henry Gilroy",,152,25.5x35.5,Star Wars: Attack of the Clones #1/4,Cartonato con sovraccoperta,Colori,9788891228260.0,fantascienza,La Repubblica è sotto scacco: migliaia di sistemi solari si stanno schierando con il movimento separatista del Conte Dooku. I pochi Jedi rimasti faticano a mantenere l’ordine e la pace nella galassia. Un attentato alla vita della senatrice Padmé Amidala mobilita Obi-Wan Kenobi e il suo Padawan Anakin Skywalker. Ma un’antica minaccia trama nell’ombra…,img_mgtsw005isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mstws027-it-star-wars-star-wars-n-27.html,Star Wars,starwars,27,mstws027,,2.9,2.76,14/09/2017,14,9,2017,"Jason Aaron, Phil Noto, Salvador Larroca, Charles Soule",,48,17x26,"Star Wars #27, Poe Dameron #4",Spillato,Colori,,fantascienza,"Richiamato dalla Forza, il Maestro Yoda si ritrova su un misterioso pianeta popolato da… bambini molto speciali. Non facile, questo sarà. Mentre per Poe Dameron la sua missione per ritrovare Luke Skywalker lo porterà in visita a Grakkus the Hutt.",img_mstws027,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mdvco004isbn-it-darth-vader-hc-darth-vader-hc-n-4.html,Darth Vader,darthvader,4,mdvco004isbn,,16.0,15.2,31/08/2017,31,8,2017,"Kieron Gillen, Salvador Larroca",,168,17x26,Darth Vader #20/25,Cartonato,Colori,9788891228550.0,fantascienza,"Darth Vader si è dedicato segretamente a perseguire i suoi piani, ma ora è tempo di chiudere i conti aperti con i suoi nemici. Mentre i droidi assassini Triplo-Zero e BT-1 si occupano di scovare la Dottoressa Aphra, Vader dovrà scontrarsi con il traditore Dottor Cylo e i suoi cyborg dimostrando di essere più uomo che macchina per poter prevalere. L’ultimo volume di questa incredibile serie!",img_mdvco004isbn,Fine dei giochi
